,Year,Player,Year Position,Career Position,Age,Ht(inches),Ht.(cm),Wt.(lbs),Wt.(kgs),DRB,STL,BLK,TRB,ORB,AST,PTS,FG,FGA,FG%,eFG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TOV,Personal Fouls,Games Played,Games Started,Minutes Per Game,Team,YearBorn,DOB,Birth State,Birth City,collage,college,Player Rating
17718,2007.0,Theo Ratliff,C,C-F,33.0,6-10,208.0,225.0,102.0,5.0,1.0,3.0,7.0,2.0,0.0,5.0,1.0,3.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,1.0,3.0,0.33299999999999996,3.0,4.0,0.75,1.0,6.0,2.0,2.0,44.0,BOS,1973.0,"April 17, 1973",Demopolis,Alabama,University of Wyoming,University of Wyoming,6.7
17719,2008.0,Theo Ratliff,C-PF,C-F,34.0,6-10,208.0,225.0,102.0,57.0,7.0,37.0,89.0,32.0,14.0,111.0,41.0,85.0,0.48200000000000004,0.48200000000000004,0.0,1.0,0.0,41.0,84.0,0.488,29.0,43.0,0.674,21.0,59.0,26.0,9.0,437.0,TOT,1973.0,"April 17, 1973",Demopolis,Alabama,University of Wyoming,University of Wyoming,11.9
17720,2008.0,Theo Ratliff,PF,C-F,34.0,6-10,208.0,225.0,102.0,26.0,3.0,19.0,39.0,13.0,7.0,63.0,23.0,45.0,0.511,0.511,0.0,1.0,0.0,23.0,44.0,0.523,17.0,25.0,0.68,12.0,30.0,10.0,6.0,214.0,MIN,1973.0,"April 17, 1973",Demopolis,Alabama,University of Wyoming,University of Wyoming,12.3
17721,2008.0,Theo Ratliff,C,C-F,34.0,6-10,208.0,225.0,102.0,31.0,4.0,18.0,50.0,19.0,7.0,48.0,18.0,40.0,0.45,0.45,0.0,0.0,,18.0,40.0,0.45,12.0,18.0,0.667,9.0,29.0,16.0,3.0,223.0,DET,1973.0,"April 17, 1973",Demopolis,Alabama,University of Wyoming,University of Wyoming,11.6
17722,2009.0,Theo Ratliff,C,C-F,35.0,6-10,208.0,225.0,102.0,82.0,17.0,47.0,128.0,46.0,9.0,89.0,34.0,64.0,0.531,0.531,0.0,0.0,,34.0,64.0,0.531,21.0,35.0,0.6,14.0,77.0,46.0,0.0,579.0,PHI,1973.0,"April 17, 1973",Demopolis,Alabama,University of Wyoming,University of Wyoming,11.2
17723,2010.0,Theo Ratliff,C,C-F,36.0,6-10,208.0,225.0,102.0,98.0,12.0,61.0,157.0,59.0,25.0,178.0,70.0,152.0,0.461,0.461,0.0,0.0,,70.0,152.0,0.461,38.0,50.0,0.76,41.0,87.0,49.0,29.0,807.0,TOT,1973.0,"April 17, 1973",Demopolis,Alabama,University of Wyoming,University of Wyoming,10.3
17724,2010.0,Theo Ratliff,C,C-F,36.0,6-10,208.0,225.0,102.0,25.0,3.0,18.0,40.0,15.0,9.0,34.0,16.0,36.0,0.444,0.444,0.0,0.0,,16.0,36.0,0.444,2.0,4.0,0.5,16.0,27.0,21.0,3.0,183.0,SAS,1973.0,"April 17, 1973",Demopolis,Alabama,University of Wyoming,University of Wyoming,7.8
17725,2010.0,Theo Ratliff,C,C-F,36.0,6-10,208.0,225.0,102.0,73.0,9.0,43.0,117.0,44.0,16.0,144.0,54.0,116.0,0.466,0.466,0.0,0.0,,54.0,116.0,0.466,36.0,46.0,0.7829999999999999,25.0,60.0,28.0,26.0,624.0,CHA,1973.0,"April 17, 1973",Demopolis,Alabama,University of Wyoming,University of Wyoming,11.0
17726,2011.0,Theo Ratliff,C,C-F,37.0,6-10,208.0,225.0,102.0,7.0,2.0,5.0,13.0,6.0,3.0,2.0,1.0,6.0,0.16699999999999998,0.16699999999999998,0.0,0.0,,1.0,6.0,0.16699999999999998,0.0,2.0,0.0,3.0,7.0,10.0,0.0,71.0,LAL,1973.0,"April 17, 1973",Demopolis,Alabama,University of Wyoming,University of Wyoming,4.4
17731,1996.0,Thomas Hamilton,C,C,20.0,7-2,218.0,330.0,149.0,12.0,0.0,9.0,22.0,10.0,1.0,25.0,9.0,31.0,0.29,0.29,0.0,0.0,,9.0,31.0,0.29,7.0,18.0,0.389,9.0,12.0,11.0,0.0,70.0,BOS,1975.0,"April 3, 1975",Chicago,Illinois,University of Pittsburgh,University of Pittsburgh,4.3
17732,2000.0,Thomas Hamilton,C,C,24.0,7-2,218.0,330.0,149.0,59.0,4.0,14.0,90.0,31.0,15.0,82.0,35.0,79.0,0.44299999999999995,0.44299999999999995,0.0,0.0,,35.0,79.0,0.44299999999999995,12.0,23.0,0.522,28.0,25.0,22.0,7.0,273.0,HOU,1975.0,"April 3, 1975",Chicago,Illinois,University of Pittsburgh,University of Pittsburgh,11.4
17733,1993.0,Thomas Jordan,PF,F-C,24.0,6-10,208.0,220.0,99.0,14.0,3.0,5.0,19.0,5.0,3.0,44.0,18.0,41.0,0.439,0.439,0.0,0.0,,18.0,41.0,0.439,8.0,17.0,0.47100000000000003,12.0,14.0,4.0,0.0,106.0,PHI,1968.0,"May 23, 1968",Baltimore,Maryland,Oklahoma State University,Oklahoma State University,6.9
17743,1984.0,Thurl Bailey,PF,F-C,22.0,6-11,211.0,215.0,97.0,349.0,38.0,122.0,464.0,115.0,129.0,692.0,302.0,590.0,0.512,0.512,0.0,0.0,,302.0,590.0,0.512,88.0,117.0,0.752,105.0,193.0,81.0,54.0,2009.0,UTA,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,12.9
17744,1985.0,Thurl Bailey,PF,F-C,23.0,6-11,211.0,215.0,97.0,372.0,51.0,105.0,525.0,153.0,138.0,1212.0,507.0,1034.0,0.49,0.491,1.0,1.0,1.0,506.0,1033.0,0.49,197.0,234.0,0.8420000000000001,152.0,215.0,80.0,68.0,2481.0,UTA,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,14.7
17745,1986.0,Thurl Bailey,PF,F-C,24.0,6-11,211.0,215.0,97.0,345.0,42.0,114.0,493.0,148.0,153.0,1196.0,483.0,1077.0,0.44799999999999995,0.44799999999999995,0.0,7.0,0.0,483.0,1070.0,0.451,230.0,277.0,0.83,144.0,160.0,82.0,13.0,2358.0,UTA,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,15.0
17746,1987.0,Thurl Bailey,PF,F-C,25.0,6-11,211.0,215.0,97.0,287.0,38.0,88.0,432.0,145.0,102.0,1116.0,463.0,1036.0,0.447,0.447,0.0,2.0,0.0,463.0,1034.0,0.44799999999999995,190.0,236.0,0.805,123.0,150.0,81.0,2.0,2155.0,UTA,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,13.9
17747,1988.0,Thurl Bailey,SF,F-C,26.0,6-11,211.0,215.0,97.0,397.0,49.0,125.0,531.0,134.0,158.0,1604.0,633.0,1286.0,0.49200000000000005,0.493,1.0,3.0,0.33299999999999996,632.0,1283.0,0.493,337.0,408.0,0.826,190.0,186.0,82.0,10.0,2804.0,UTA,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,16.3
17748,1989.0,Thurl Bailey,SF,F-C,27.0,6-11,211.0,215.0,97.0,332.0,48.0,91.0,447.0,115.0,138.0,1595.0,615.0,1272.0,0.483,0.484,2.0,5.0,0.4,613.0,1267.0,0.484,363.0,440.0,0.825,208.0,185.0,82.0,3.0,2777.0,UTA,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,15.6
17749,1990.0,Thurl Bailey,SF,F-C,28.0,6-11,211.0,215.0,97.0,294.0,32.0,100.0,410.0,116.0,137.0,1162.0,470.0,977.0,0.48100000000000004,0.48100000000000004,0.0,8.0,0.0,470.0,969.0,0.485,222.0,285.0,0.779,139.0,175.0,82.0,33.0,2583.0,UTA,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,13.4
17750,1991.0,Thurl Bailey,PF,F-C,29.0,6-11,211.0,215.0,97.0,306.0,53.0,91.0,407.0,101.0,124.0,1017.0,399.0,872.0,0.45799999999999996,0.45799999999999996,0.0,3.0,0.0,399.0,869.0,0.45899999999999996,219.0,271.0,0.8079999999999999,130.0,160.0,82.0,22.0,2486.0,UTA,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,12.5
17751,1992.0,Thurl Bailey,PF,F-C,30.0,6-11,211.0,215.0,97.0,363.0,35.0,117.0,485.0,122.0,78.0,951.0,368.0,836.0,0.44,0.44,0.0,2.0,0.0,368.0,834.0,0.441,215.0,270.0,0.7959999999999999,108.0,160.0,84.0,18.0,2104.0,TOT,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,14.5
17752,1992.0,Thurl Bailey,PF,F-C,30.0,6-11,211.0,215.0,97.0,55.0,5.0,15.0,78.0,23.0,19.0,122.0,39.0,101.0,0.386,0.386,0.0,1.0,0.0,39.0,100.0,0.39,44.0,55.0,0.8,21.0,31.0,13.0,0.0,327.0,UTA,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,12.0
17753,1992.0,Thurl Bailey,PF,F-C,30.0,6-11,211.0,215.0,97.0,308.0,30.0,102.0,407.0,99.0,59.0,829.0,329.0,735.0,0.44799999999999995,0.44799999999999995,0.0,1.0,0.0,329.0,734.0,0.44799999999999995,171.0,215.0,0.795,87.0,129.0,71.0,18.0,1777.0,MIN,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,14.9
17754,1993.0,Thurl Bailey,PF,F-C,31.0,6-11,211.0,215.0,97.0,162.0,20.0,47.0,215.0,53.0,61.0,525.0,203.0,446.0,0.455,0.455,0.0,0.0,,203.0,446.0,0.455,119.0,142.0,0.838,60.0,88.0,70.0,3.0,1276.0,MIN,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,12.9
17755,1994.0,Thurl Bailey,PF,F-C,32.0,6-11,211.0,215.0,97.0,149.0,20.0,58.0,215.0,66.0,54.0,583.0,232.0,455.0,0.51,0.51,0.0,2.0,0.0,232.0,453.0,0.512,119.0,149.0,0.799,58.0,93.0,79.0,3.0,1297.0,MIN,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,15.2
17756,1999.0,Thurl Bailey,PF,F-C,37.0,6-11,211.0,215.0,97.0,58.0,9.0,28.0,94.0,36.0,26.0,181.0,78.0,175.0,0.446,0.446,0.0,2.0,0.0,78.0,173.0,0.451,25.0,34.0,0.735,27.0,78.0,43.0,0.0,543.0,UTA,1961.0,"April 7, 1961",Washington,District of Columbia,North Carolina State University,North Carolina State University,11.5
17772,1998.0,Tim Duncan,PF,F-C,21.0,6-11,211.0,250.0,113.0,703.0,55.0,206.0,977.0,274.0,224.0,1731.0,706.0,1287.0,0.5489999999999999,0.5489999999999999,0.0,10.0,0.0,706.0,1277.0,0.5529999999999999,319.0,482.0,0.662,279.0,254.0,82.0,82.0,3204.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,22.6
17773,1999.0,Tim Duncan,PF,F-C,22.0,6-11,211.0,250.0,113.0,412.0,45.0,126.0,571.0,159.0,121.0,1084.0,418.0,845.0,0.495,0.495,1.0,7.0,0.14300000000000002,417.0,838.0,0.498,247.0,358.0,0.69,146.0,147.0,50.0,50.0,1963.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,23.2
17774,2000.0,Tim Duncan,PF,F-C,23.0,6-11,211.0,250.0,113.0,656.0,66.0,165.0,918.0,262.0,234.0,1716.0,628.0,1281.0,0.49,0.491,1.0,11.0,0.091,627.0,1270.0,0.494,459.0,603.0,0.7609999999999999,242.0,210.0,74.0,74.0,2875.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,24.8
17775,2001.0,Tim Duncan,PF,F-C,24.0,6-11,211.0,250.0,113.0,738.0,70.0,192.0,997.0,259.0,245.0,1820.0,702.0,1406.0,0.499,0.502,7.0,27.0,0.259,695.0,1379.0,0.504,409.0,662.0,0.618,242.0,247.0,82.0,82.0,3174.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,23.8
17776,2002.0,Tim Duncan,PF,F-C,25.0,6-11,211.0,250.0,113.0,774.0,61.0,203.0,1042.0,268.0,307.0,2089.0,764.0,1504.0,0.508,0.508,1.0,10.0,0.1,763.0,1494.0,0.511,560.0,701.0,0.799,263.0,217.0,82.0,82.0,3329.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,27.0
17777,2003.0,Tim Duncan,PF,F-C,26.0,6-11,211.0,250.0,113.0,784.0,55.0,237.0,1043.0,259.0,316.0,1884.0,714.0,1392.0,0.513,0.515,6.0,22.0,0.273,708.0,1370.0,0.517,450.0,634.0,0.71,248.0,231.0,81.0,81.0,3181.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,26.9
17778,2004.0,Tim Duncan,PF,F-C,27.0,6-11,211.0,250.0,113.0,632.0,62.0,185.0,859.0,227.0,213.0,1538.0,592.0,1181.0,0.501,0.502,2.0,12.0,0.16699999999999998,590.0,1169.0,0.505,352.0,588.0,0.599,183.0,164.0,69.0,68.0,2527.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,27.1
17779,2005.0,Tim Duncan,PF,F-C,28.0,6-11,211.0,250.0,113.0,530.0,45.0,174.0,732.0,202.0,179.0,1342.0,517.0,1042.0,0.496,0.498,3.0,9.0,0.33299999999999996,514.0,1033.0,0.498,305.0,455.0,0.67,127.0,144.0,66.0,66.0,2203.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,27.0
17780,2006.0,Tim Duncan,PF,F-C,29.0,6-11,211.0,250.0,113.0,650.0,70.0,162.0,881.0,231.0,253.0,1485.0,574.0,1185.0,0.484,0.485,2.0,5.0,0.4,572.0,1180.0,0.485,335.0,533.0,0.629,198.0,219.0,80.0,80.0,2784.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,23.1
17781,2007.0,Tim Duncan,C,F-C,30.0,6-11,211.0,250.0,113.0,633.0,66.0,190.0,846.0,213.0,273.0,1599.0,618.0,1131.0,0.546,0.547,1.0,9.0,0.111,617.0,1122.0,0.55,362.0,568.0,0.637,224.0,203.0,80.0,80.0,2726.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,26.1
17782,2008.0,Tim Duncan,C,F-C,31.0,6-11,211.0,250.0,113.0,644.0,56.0,152.0,881.0,237.0,218.0,1508.0,585.0,1178.0,0.49700000000000005,0.49700000000000005,0.0,4.0,0.0,585.0,1174.0,0.498,338.0,463.0,0.73,178.0,185.0,78.0,78.0,2651.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,24.4
17783,2009.0,Tim Duncan,C,F-C,32.0,6-11,211.0,250.0,113.0,599.0,38.0,126.0,800.0,201.0,264.0,1450.0,558.0,1107.0,0.504,0.504,0.0,2.0,0.0,558.0,1105.0,0.505,334.0,483.0,0.6920000000000001,165.0,173.0,75.0,75.0,2524.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,24.4
17784,2010.0,Tim Duncan,C,F-C,33.0,6-11,211.0,250.0,113.0,567.0,45.0,117.0,788.0,221.0,246.0,1395.0,561.0,1082.0,0.518,0.519,2.0,11.0,0.182,559.0,1071.0,0.522,271.0,374.0,0.725,140.0,152.0,78.0,77.0,2438.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,24.7
17785,2011.0,Tim Duncan,C,F-C,34.0,6-11,211.0,250.0,113.0,509.0,50.0,146.0,678.0,169.0,203.0,1022.0,419.0,838.0,0.5,0.5,0.0,4.0,0.0,419.0,834.0,0.502,184.0,257.0,0.716,122.0,119.0,76.0,76.0,2156.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,21.9
17786,2012.0,Tim Duncan,C,F-C,35.0,6-11,211.0,250.0,113.0,410.0,38.0,88.0,520.0,110.0,132.0,895.0,361.0,733.0,0.49200000000000005,0.49200000000000005,0.0,4.0,0.0,361.0,729.0,0.495,173.0,249.0,0.695,97.0,98.0,58.0,58.0,1634.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,22.5
17787,2013.0,Tim Duncan,C,F-C,36.0,6-11,211.0,250.0,113.0,562.0,50.0,183.0,686.0,124.0,184.0,1227.0,490.0,976.0,0.502,0.503,2.0,7.0,0.28600000000000003,488.0,969.0,0.504,245.0,300.0,0.8170000000000001,147.0,117.0,69.0,69.0,2078.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,24.4
17788,2014.0,Tim Duncan,C,F-C,37.0,6-11,211.0,250.0,113.0,563.0,43.0,139.0,721.0,158.0,220.0,1119.0,444.0,906.0,0.49,0.49,0.0,5.0,0.0,444.0,901.0,0.493,231.0,316.0,0.731,159.0,134.0,74.0,74.0,2158.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,21.3
17789,2015.0,Tim Duncan,C,F-C,38.0,6-11,211.0,250.0,113.0,534.0,63.0,151.0,704.0,170.0,230.0,1070.0,419.0,819.0,0.512,0.513,2.0,7.0,0.28600000000000003,417.0,812.0,0.514,230.0,311.0,0.74,131.0,165.0,77.0,77.0,2227.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,22.6
17790,2016.0,Tim Duncan,C,F-C,39.0,6-11,211.0,250.0,113.0,332.0,47.0,78.0,447.0,115.0,163.0,522.0,215.0,441.0,0.488,0.488,0.0,2.0,0.0,215.0,439.0,0.49,92.0,131.0,0.7020000000000001,90.0,125.0,61.0,60.0,1536.0,SAS,1976.0,"April 25, 1976",St. Croix,U.S. Virgin Islands,Wake Forest University,Wake Forest University,16.9
17801,1987.0,Tim Kempton,PF,F-C,23.0,6-10,208.0,245.0,111.0,124.0,38.0,12.0,194.0,70.0,53.0,289.0,97.0,206.0,0.47100000000000003,0.47100000000000003,0.0,1.0,0.0,97.0,205.0,0.473,95.0,137.0,0.693,49.0,162.0,66.0,6.0,936.0,LAC,1964.0,"January 25, 1964",Jamaica,New York,University of Notre Dame,University of Notre Dame,10.2
17802,1989.0,Tim Kempton,PF,F-C,25.0,6-10,208.0,245.0,111.0,213.0,41.0,14.0,304.0,91.0,102.0,484.0,171.0,335.0,0.51,0.51,0.0,1.0,0.0,171.0,334.0,0.512,142.0,207.0,0.6859999999999999,121.0,215.0,79.0,0.0,1341.0,CHH,1964.0,"January 25, 1964",Jamaica,New York,University of Notre Dame,University of Notre Dame,10.4
17803,1990.0,Tim Kempton,PF,F-C,26.0,6-10,208.0,245.0,111.0,167.0,30.0,9.0,218.0,51.0,118.0,383.0,153.0,312.0,0.49,0.49,0.0,1.0,0.0,153.0,311.0,0.49200000000000005,77.0,114.0,0.675,80.0,144.0,71.0,14.0,1061.0,DEN,1964.0,"January 25, 1964",Jamaica,New York,University of Notre Dame,University of Notre Dame,10.7
17804,1993.0,Tim Kempton,PF,F-C,29.0,6-10,208.0,245.0,111.0,27.0,4.0,4.0,39.0,12.0,19.0,56.0,19.0,48.0,0.396,0.396,0.0,0.0,,19.0,48.0,0.396,18.0,31.0,0.581,16.0,30.0,30.0,0.0,167.0,PHO,1964.0,"January 25, 1964",Jamaica,New York,University of Notre Dame,University of Notre Dame,8.6
17805,1994.0,Tim Kempton,PF,F-C,30.0,6-10,208.0,245.0,111.0,14.0,6.0,2.0,24.0,10.0,9.0,39.0,15.0,38.0,0.395,0.395,0.0,0.0,,15.0,38.0,0.395,9.0,16.0,0.563,11.0,33.0,13.0,0.0,136.0,TOT,1964.0,"January 25, 1964",Jamaica,New York,University of Notre Dame,University of Notre Dame,5.7
17806,1994.0,Tim Kempton,PF,F-C,30.0,6-10,208.0,245.0,111.0,8.0,4.0,1.0,14.0,6.0,6.0,25.0,9.0,26.0,0.34600000000000003,0.34600000000000003,0.0,0.0,,9.0,26.0,0.34600000000000003,7.0,10.0,0.7,4.0,25.0,9.0,0.0,103.0,CHH,1964.0,"January 25, 1964",Jamaica,New York,University of Notre Dame,University of Notre Dame,4.9
17807,1994.0,Tim Kempton,PF,F-C,30.0,6-10,208.0,245.0,111.0,6.0,2.0,1.0,10.0,4.0,3.0,14.0,6.0,12.0,0.5,0.5,0.0,0.0,,6.0,12.0,0.5,2.0,6.0,0.33299999999999996,7.0,8.0,4.0,0.0,33.0,CLE,1964.0,"January 25, 1964",Jamaica,New York,University of Notre Dame,University of Notre Dame,8.1
17808,1996.0,Tim Kempton,PF,F-C,32.0,6-10,208.0,245.0,111.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,5.0,3.0,0.0,11.0,ATL,1964.0,"January 25, 1964",Jamaica,New York,University of Notre Dame,University of Notre Dame,-6.2
17809,1997.0,Tim Kempton,PF,F-C,33.0,6-10,208.0,245.0,111.0,5.0,1.0,1.0,8.0,3.0,2.0,4.0,1.0,5.0,0.2,0.2,0.0,0.0,,1.0,5.0,0.2,2.0,2.0,1.0,7.0,4.0,10.0,0.0,59.0,SAS,1964.0,"January 25, 1964",Jamaica,New York,University of Notre Dame,University of Notre Dame,-1.0
17810,1998.0,Tim Kempton,PF,F-C,34.0,6-10,208.0,245.0,111.0,2.0,1.0,2.0,6.0,4.0,3.0,4.0,2.0,9.0,0.222,0.222,0.0,0.0,,2.0,9.0,0.222,0.0,0.0,,4.0,10.0,8.0,0.0,47.0,TOT,1964.0,"January 25, 1964",Jamaica,New York,University of Notre Dame,University of Notre Dame,-1.4
17811,1998.0,Tim Kempton,PF,F-C,34.0,6-10,208.0,245.0,111.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,15.0,ORL,1964.0,"January 25, 1964",Jamaica,New York,University of Notre Dame,University of Notre Dame,-5.1
17812,1998.0,Tim Kempton,PF,F-C,34.0,6-10,208.0,245.0,111.0,1.0,1.0,2.0,5.0,4.0,2.0,4.0,2.0,7.0,0.28600000000000003,0.28600000000000003,0.0,0.0,,2.0,7.0,0.28600000000000003,0.0,0.0,,4.0,7.0,5.0,0.0,32.0,TOR,1964.0,"January 25, 1964",Jamaica,New York,University of Notre Dame,University of Notre Dame,0.4
17825,1985.0,Tim McCormick,C,C,22.0,6-11,211.0,240.0,108.0,252.0,18.0,33.0,398.0,146.0,78.0,726.0,269.0,483.0,0.557,0.557,0.0,1.0,0.0,269.0,482.0,0.5579999999999999,188.0,263.0,0.715,114.0,207.0,78.0,27.0,1584.0,SEA,1962.0,"March 10, 1962",Detroit,Michigan,University of Michigan,University of Michigan,14.7
17826,1986.0,Tim McCormick,C,C,23.0,6-11,211.0,240.0,108.0,263.0,19.0,28.0,403.0,140.0,83.0,681.0,253.0,444.0,0.57,0.5710000000000001,1.0,2.0,0.5,252.0,442.0,0.57,174.0,244.0,0.713,110.0,219.0,77.0,42.0,1705.0,SEA,1962.0,"March 10, 1962",Detroit,Michigan,University of Michigan,University of Michigan,13.9
17827,1987.0,Tim McCormick,C,C,24.0,6-11,211.0,240.0,108.0,431.0,36.0,64.0,611.0,180.0,114.0,1033.0,391.0,718.0,0.545,0.545,0.0,4.0,0.0,391.0,714.0,0.5479999999999999,251.0,349.0,0.7190000000000001,153.0,270.0,81.0,79.0,2817.0,PHI,1962.0,"March 10, 1962",Detroit,Michigan,University of Michigan,University of Michigan,12.9
17828,1988.0,Tim McCormick,C,C,25.0,6-11,211.0,240.0,108.0,321.0,32.0,23.0,467.0,146.0,118.0,841.0,348.0,648.0,0.537,0.537,0.0,2.0,0.0,348.0,646.0,0.539,145.0,215.0,0.674,111.0,234.0,70.0,55.0,2114.0,TOT,1962.0,"March 10, 1962",Detroit,Michigan,University of Michigan,University of Michigan,13.4
17829,1988.0,Tim McCormick,C,C,25.0,6-11,211.0,240.0,108.0,95.0,14.0,8.0,144.0,49.0,26.0,179.0,71.0,138.0,0.514,0.514,0.0,0.0,,71.0,138.0,0.514,37.0,53.0,0.698,35.0,75.0,23.0,17.0,601.0,PHI,1962.0,"March 10, 1962",Detroit,Michigan,University of Michigan,University of Michigan,10.8
17830,1988.0,Tim McCormick,C,C,25.0,6-11,211.0,240.0,108.0,226.0,18.0,15.0,323.0,97.0,92.0,662.0,277.0,510.0,0.5429999999999999,0.5429999999999999,0.0,2.0,0.0,277.0,508.0,0.545,108.0,162.0,0.667,76.0,159.0,47.0,38.0,1513.0,NJN,1962.0,"March 10, 1962",Detroit,Michigan,University of Michigan,University of Michigan,14.4
17831,1989.0,Tim McCormick,C,C,26.0,6-11,211.0,240.0,108.0,174.0,18.0,24.0,261.0,87.0,54.0,425.0,169.0,351.0,0.48100000000000004,0.48100000000000004,0.0,4.0,0.0,169.0,347.0,0.48700000000000004,87.0,129.0,0.674,68.0,193.0,81.0,0.0,1257.0,HOU,1962.0,"March 10, 1962",Detroit,Michigan,University of Michigan,University of Michigan,9.3
17832,1990.0,Tim McCormick,C,C,27.0,6-11,211.0,240.0,108.0,19.0,3.0,1.0,27.0,8.0,3.0,30.0,10.0,29.0,0.345,0.345,0.0,0.0,,10.0,29.0,0.345,10.0,19.0,0.526,10.0,24.0,18.0,0.0,116.0,HOU,1962.0,"March 10, 1962",Detroit,Michigan,University of Michigan,University of Michigan,2.6
17833,1991.0,Tim McCormick,C,C,28.0,6-11,211.0,240.0,108.0,109.0,11.0,14.0,165.0,56.0,32.0,252.0,93.0,187.0,0.49700000000000005,0.49700000000000005,0.0,3.0,0.0,93.0,184.0,0.505,66.0,90.0,0.733,45.0,91.0,56.0,7.0,689.0,ATL,1962.0,"March 10, 1962",Detroit,Michigan,University of Michigan,University of Michigan,11.9
17834,1992.0,Tim McCormick,C,C,29.0,6-11,211.0,240.0,108.0,20.0,2.0,0.0,34.0,14.0,9.0,42.0,14.0,33.0,0.424,0.424,0.0,0.0,,14.0,33.0,0.424,14.0,21.0,0.667,8.0,18.0,22.0,0.0,108.0,NYK,1962.0,"March 10, 1962",Detroit,Michigan,University of Michigan,University of Michigan,12.8
17835,1989.0,Tim Perry,C,F-C,23.0,6-9,206.0,200.0,90.0,71.0,19.0,32.0,132.0,61.0,18.0,257.0,108.0,201.0,0.537,0.54,1.0,4.0,0.25,107.0,197.0,0.5429999999999999,40.0,65.0,0.615,37.0,47.0,62.0,15.0,614.0,PHO,1965.0,"June 4, 1965",Freehold,New Jersey,Temple University,Temple University,14.4
17836,1990.0,Tim Perry,C,F-C,24.0,6-9,206.0,200.0,90.0,73.0,21.0,22.0,152.0,79.0,17.0,254.0,100.0,195.0,0.513,0.515,1.0,1.0,1.0,99.0,194.0,0.51,53.0,90.0,0.589,47.0,76.0,60.0,18.0,612.0,PHO,1965.0,"June 4, 1965",Freehold,New Jersey,Temple University,Temple University,13.5
