,Year,Player,Year Position,Career Position,Age,Ht(inches),Ht.(cm),Wt.(lbs),Wt.(kgs),DRB,STL,BLK,TRB,ORB,AST,PTS,FG,FGA,FG%,eFG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TOV,Personal Fouls,Games Played,Games Started,Minutes Per Game,Team,YearBorn,DOB,Birth State,Birth City,collage,college,Player Rating
16929,2014.0,Solomon Jones,PF,F,29.0,6-10,208.0,230.0,104.0,8.0,2.0,2.0,16.0,8.0,2.0,14.0,6.0,17.0,0.353,0.353,0.0,0.0,,6.0,17.0,0.353,2.0,4.0,0.5,2.0,12.0,11.0,0.0,85.0,ORL,1984.0,"July 16, 1984",Eustis,Florida,University of South Florida,University of South Florida,5.8
16939,1982.0,Sonny Parker,SF,F-G,26.0,6-6,198.0,200.0,90.0,104.0,39.0,11.0,177.0,73.0,89.0,280.0,116.0,245.0,0.473,0.473,0.0,0.0,,116.0,245.0,0.473,48.0,72.0,0.667,51.0,101.0,71.0,0.0,899.0,GSW,1955.0,"March 22, 1955",Chicago,Illinois,Texas A&M University,Texas A&M University,12.6
16940,2009.0,Sonny Weems,SG,G-F,22.0,6-6,198.0,205.0,92.0,4.0,1.0,0.0,4.0,0.0,3.0,19.0,8.0,25.0,0.32,0.32,0.0,3.0,0.0,8.0,22.0,0.364,3.0,8.0,0.375,6.0,8.0,12.0,0.0,55.0,DEN,1986.0,"July 8, 1986",West Memphis,Arkansas,University of Arkansas,University of Arkansas,-3.9
16941,2010.0,Sonny Weems,SG,G-F,23.0,6-6,198.0,205.0,92.0,150.0,39.0,25.0,192.0,42.0,101.0,518.0,236.0,458.0,0.515,0.517,2.0,15.0,0.133,234.0,443.0,0.528,44.0,64.0,0.688,65.0,126.0,69.0,19.0,1368.0,TOR,1986.0,"July 8, 1986",West Memphis,Arkansas,University of Arkansas,University of Arkansas,12.9
16942,2011.0,Sonny Weems,SF,G-F,24.0,6-6,198.0,205.0,92.0,114.0,34.0,2.0,153.0,39.0,104.0,545.0,228.0,513.0,0.444,0.461,17.0,61.0,0.27899999999999997,211.0,452.0,0.467,72.0,94.0,0.7659999999999999,86.0,87.0,59.0,28.0,1413.0,TOR,1986.0,"July 8, 1986",West Memphis,Arkansas,University of Arkansas,University of Arkansas,10.2
16943,2016.0,Sonny Weems,SG-SF,G-F,29.0,6-6,198.0,205.0,92.0,46.0,10.0,1.0,53.0,7.0,49.0,107.0,42.0,110.0,0.382,0.45,15.0,41.0,0.366,27.0,69.0,0.391,8.0,15.0,0.5329999999999999,41.0,47.0,43.0,0.0,499.0,TOT,1986.0,"July 8, 1986",West Memphis,Arkansas,University of Arkansas,University of Arkansas,3.7
16944,2016.0,Sonny Weems,SG,G-F,29.0,6-6,198.0,205.0,92.0,35.0,10.0,1.0,41.0,6.0,47.0,90.0,35.0,89.0,0.39299999999999996,0.466,13.0,32.0,0.406,22.0,57.0,0.386,7.0,13.0,0.5379999999999999,37.0,40.0,36.0,0.0,421.0,PHO,1986.0,"July 8, 1986",West Memphis,Arkansas,University of Arkansas,University of Arkansas,4.3
16945,2016.0,Sonny Weems,SF,G-F,29.0,6-6,198.0,205.0,92.0,11.0,0.0,0.0,12.0,1.0,2.0,17.0,7.0,21.0,0.33299999999999996,0.381,2.0,9.0,0.222,5.0,12.0,0.41700000000000004,1.0,2.0,0.5,4.0,7.0,7.0,0.0,78.0,PHI,1986.0,"July 8, 1986",West Memphis,Arkansas,University of Arkansas,University of Arkansas,0.8
16958,2008.0,Spencer Hawes,C,C-F,19.0,7-1,216.0,245.0,111.0,162.0,14.0,40.0,230.0,68.0,44.0,334.0,146.0,318.0,0.45899999999999996,0.465,4.0,21.0,0.19,142.0,297.0,0.478,38.0,58.0,0.655,56.0,128.0,71.0,8.0,931.0,SAC,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,11.6
16959,2009.0,Spencer Hawes,C,C-F,20.0,7-1,216.0,245.0,111.0,401.0,44.0,93.0,549.0,148.0,149.0,876.0,373.0,800.0,0.466,0.491,40.0,115.0,0.348,333.0,685.0,0.486,90.0,136.0,0.662,160.0,249.0,77.0,51.0,2259.0,SAC,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,13.0
16960,2010.0,Spencer Hawes,C,C-F,21.0,7-1,216.0,245.0,111.0,291.0,32.0,83.0,436.0,145.0,158.0,723.0,312.0,666.0,0.46799999999999997,0.488,26.0,87.0,0.299,286.0,579.0,0.494,73.0,106.0,0.6890000000000001,131.0,200.0,72.0,59.0,1904.0,SAC,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,13.8
16961,2011.0,Spencer Hawes,C,C-F,22.0,7-1,216.0,245.0,111.0,336.0,29.0,71.0,465.0,129.0,121.0,584.0,264.0,568.0,0.465,0.473,9.0,37.0,0.243,255.0,531.0,0.48,47.0,88.0,0.534,97.0,201.0,81.0,81.0,1718.0,PHI,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,12.8
16962,2012.0,Spencer Hawes,C,C-F,23.0,7-1,216.0,245.0,111.0,192.0,16.0,48.0,270.0,78.0,98.0,355.0,156.0,319.0,0.489,0.494,3.0,12.0,0.25,153.0,307.0,0.498,40.0,55.0,0.727,55.0,100.0,37.0,29.0,920.0,PHI,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,18.1
16963,2013.0,Spencer Hawes,C,C-F,24.0,7-1,216.0,245.0,111.0,417.0,24.0,113.0,590.0,173.0,183.0,905.0,376.0,811.0,0.46399999999999997,0.483,31.0,87.0,0.35600000000000004,345.0,724.0,0.47700000000000004,122.0,157.0,0.777,131.0,233.0,82.0,40.0,2233.0,PHI,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,16.0
16964,2014.0,Spencer Hawes,C,C-F,25.0,7-1,216.0,245.0,111.0,529.0,44.0,94.0,660.0,131.0,240.0,1053.0,403.0,883.0,0.456,0.529,128.0,308.0,0.41600000000000004,275.0,575.0,0.478,119.0,152.0,0.7829999999999999,173.0,237.0,80.0,78.0,2470.0,TOT,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,15.7
16965,2014.0,Spencer Hawes,C,C-F,25.0,7-1,216.0,245.0,111.0,364.0,31.0,67.0,452.0,88.0,176.0,688.0,264.0,586.0,0.451,0.52,81.0,203.0,0.39899999999999997,183.0,383.0,0.478,79.0,101.0,0.782,119.0,154.0,53.0,53.0,1666.0,PHI,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,15.3
16966,2014.0,Spencer Hawes,C,C-F,25.0,7-1,216.0,245.0,111.0,165.0,13.0,27.0,208.0,43.0,64.0,365.0,139.0,297.0,0.46799999999999997,0.547,47.0,105.0,0.44799999999999995,92.0,192.0,0.479,40.0,51.0,0.784,54.0,83.0,27.0,25.0,804.0,CLE,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,16.6
16967,2015.0,Spencer Hawes,PF,C-F,26.0,7-1,216.0,245.0,111.0,228.0,24.0,53.0,258.0,30.0,88.0,425.0,163.0,415.0,0.39299999999999996,0.45899999999999996,55.0,176.0,0.313,108.0,239.0,0.452,44.0,68.0,0.647,61.0,173.0,73.0,15.0,1274.0,LAC,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,9.8
16968,2016.0,Spencer Hawes,PF,C-F,27.0,7-1,216.0,245.0,111.0,193.0,22.0,27.0,244.0,51.0,109.0,340.0,124.0,306.0,0.405,0.467,38.0,102.0,0.373,86.0,204.0,0.42200000000000004,54.0,65.0,0.831,58.0,111.0,57.0,6.0,1035.0,CHO,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,12.4
16969,2017.0,Spencer Hawes,PF,C-F,28.0,7-1,216.0,245.0,111.0,153.0,15.0,30.0,191.0,38.0,81.0,337.0,134.0,277.0,0.484,0.529,25.0,81.0,0.309,109.0,196.0,0.556,44.0,52.0,0.846,49.0,77.0,54.0,1.0,797.0,TOT,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,15.6
16970,2017.0,Spencer Hawes,PF,C-F,28.0,7-1,216.0,245.0,111.0,114.0,13.0,26.0,146.0,32.0,62.0,254.0,104.0,218.0,0.47700000000000004,0.514,16.0,55.0,0.29100000000000004,88.0,163.0,0.54,30.0,34.0,0.882,40.0,61.0,35.0,1.0,626.0,CHO,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,14.8
16971,2017.0,Spencer Hawes,PF,C-F,28.0,7-1,216.0,245.0,111.0,39.0,2.0,4.0,45.0,6.0,19.0,83.0,30.0,59.0,0.508,0.585,9.0,26.0,0.34600000000000003,21.0,33.0,0.636,14.0,18.0,0.778,9.0,16.0,19.0,0.0,171.0,MIL,1988.0,"April 28, 1988",Seattle,Washington,University of Washington,University of Washington,18.6
16986,1992.0,Stacey Augmon,SG,F-G,23.0,6-8,203.0,205.0,92.0,229.0,124.0,27.0,420.0,191.0,201.0,1094.0,440.0,899.0,0.489,0.49,1.0,6.0,0.16699999999999998,439.0,893.0,0.49200000000000005,213.0,320.0,0.6659999999999999,181.0,161.0,82.0,82.0,2505.0,ATL,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",14.4
16987,1993.0,Stacey Augmon,SG,F-G,24.0,6-8,203.0,205.0,92.0,146.0,91.0,18.0,287.0,141.0,170.0,1021.0,397.0,792.0,0.501,0.501,0.0,4.0,0.0,397.0,788.0,0.504,227.0,307.0,0.7390000000000001,157.0,141.0,73.0,66.0,2112.0,ATL,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",15.2
16988,1994.0,Stacey Augmon,SG,F-G,25.0,6-8,203.0,205.0,92.0,216.0,149.0,45.0,394.0,178.0,187.0,1212.0,439.0,861.0,0.51,0.51,1.0,7.0,0.14300000000000002,438.0,854.0,0.513,333.0,436.0,0.764,147.0,179.0,82.0,82.0,2605.0,ATL,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",17.9
16989,1995.0,Stacey Augmon,SG,F-G,26.0,6-8,203.0,205.0,92.0,211.0,100.0,47.0,368.0,157.0,197.0,1053.0,397.0,876.0,0.45299999999999996,0.457,7.0,26.0,0.26899999999999996,390.0,850.0,0.45899999999999996,252.0,346.0,0.728,152.0,163.0,76.0,76.0,2362.0,ATL,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",16.0
16990,1996.0,Stacey Augmon,SF,F-G,27.0,6-8,203.0,205.0,92.0,167.0,106.0,31.0,304.0,137.0,137.0,976.0,362.0,738.0,0.491,0.491,1.0,4.0,0.25,361.0,734.0,0.49200000000000005,251.0,317.0,0.792,138.0,188.0,77.0,49.0,2294.0,ATL,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",15.9
16991,1997.0,Stacey Augmon,SG,F-G,28.0,6-8,203.0,205.0,92.0,91.0,42.0,17.0,138.0,47.0,56.0,279.0,105.0,220.0,0.47700000000000004,0.47700000000000004,0.0,0.0,,105.0,220.0,0.47700000000000004,69.0,97.0,0.711,64.0,87.0,60.0,10.0,942.0,TOT,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",11.3
16992,1997.0,Stacey Augmon,SG,F-G,28.0,6-8,203.0,205.0,92.0,35.0,10.0,10.0,49.0,14.0,15.0,90.0,31.0,77.0,0.40299999999999997,0.40299999999999997,0.0,0.0,,31.0,77.0,0.40299999999999997,28.0,41.0,0.6829999999999999,27.0,29.0,20.0,3.0,292.0,DET,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",9.6
16993,1997.0,Stacey Augmon,SG,F-G,28.0,6-8,203.0,205.0,92.0,56.0,32.0,7.0,89.0,33.0,41.0,189.0,74.0,143.0,0.517,0.517,0.0,0.0,,74.0,143.0,0.517,41.0,56.0,0.732,37.0,58.0,40.0,7.0,650.0,POR,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",12.1
16994,1998.0,Stacey Augmon,SG,F-G,29.0,6-8,203.0,205.0,92.0,131.0,57.0,32.0,235.0,104.0,88.0,403.0,154.0,372.0,0.414,0.415,1.0,7.0,0.14300000000000002,153.0,365.0,0.419,94.0,156.0,0.603,81.0,144.0,71.0,23.0,1445.0,POR,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",10.3
16995,1999.0,Stacey Augmon,SF,F-G,30.0,6-8,203.0,205.0,92.0,78.0,57.0,18.0,125.0,47.0,58.0,208.0,78.0,174.0,0.44799999999999995,0.44799999999999995,0.0,2.0,0.0,78.0,172.0,0.45299999999999996,52.0,76.0,0.684,30.0,81.0,48.0,21.0,874.0,POR,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",13.0
16996,2000.0,Stacey Augmon,SG,F-G,31.0,6-8,203.0,205.0,92.0,74.0,27.0,11.0,116.0,42.0,53.0,203.0,83.0,175.0,0.474,0.474,0.0,2.0,0.0,83.0,173.0,0.48,37.0,55.0,0.6729999999999999,38.0,69.0,59.0,0.0,692.0,POR,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",12.2
16997,2001.0,Stacey Augmon,SG,F-G,32.0,6-8,203.0,205.0,92.0,99.0,48.0,21.0,159.0,60.0,98.0,311.0,127.0,266.0,0.47700000000000004,0.47700000000000004,0.0,4.0,0.0,127.0,262.0,0.485,57.0,87.0,0.655,48.0,105.0,66.0,23.0,1182.0,POR,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",12.3
16998,2002.0,Stacey Augmon,SG,F-G,33.0,6-8,203.0,205.0,92.0,166.0,56.0,12.0,225.0,59.0,103.0,357.0,140.0,328.0,0.42700000000000005,0.42700000000000005,0.0,3.0,0.0,140.0,325.0,0.431,77.0,101.0,0.762,54.0,115.0,77.0,3.0,1319.0,CHH,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",11.5
16999,2003.0,Stacey Augmon,SG,F-G,34.0,6-8,203.0,205.0,92.0,93.0,27.0,9.0,119.0,26.0,69.0,212.0,79.0,192.0,0.41100000000000003,0.41100000000000003,0.0,7.0,0.0,79.0,185.0,0.42700000000000005,54.0,72.0,0.75,40.0,80.0,70.0,3.0,862.0,NOH,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",9.3
17000,2004.0,Stacey Augmon,SF,F-G,35.0,6-8,203.0,205.0,92.0,122.0,55.0,15.0,174.0,52.0,85.0,397.0,143.0,347.0,0.41200000000000003,0.414,1.0,7.0,0.14300000000000002,142.0,340.0,0.418,110.0,139.0,0.7909999999999999,76.0,114.0,69.0,24.0,1416.0,NOH,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",10.0
17001,2005.0,Stacey Augmon,SF,F-G,36.0,6-8,203.0,205.0,92.0,54.0,23.0,8.0,99.0,45.0,36.0,193.0,68.0,167.0,0.40700000000000003,0.40700000000000003,0.0,0.0,,68.0,167.0,0.40700000000000003,57.0,77.0,0.74,31.0,83.0,55.0,7.0,663.0,ORL,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",9.8
17002,2006.0,Stacey Augmon,SF,F-G,37.0,6-8,203.0,205.0,92.0,35.0,12.0,6.0,53.0,18.0,23.0,71.0,25.0,73.0,0.342,0.342,0.0,0.0,,25.0,73.0,0.342,21.0,30.0,0.7,11.0,40.0,36.0,3.0,385.0,ORL,1968.0,"August 1, 1968",Pasadena,California,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",7.6
17003,1990.0,Stacey King,PF,F-C,23.0,6-11,211.0,230.0,104.0,215.0,38.0,58.0,384.0,169.0,87.0,728.0,267.0,530.0,0.504,0.504,0.0,1.0,0.0,267.0,529.0,0.505,194.0,267.0,0.727,119.0,215.0,82.0,2.0,1777.0,CHI,1967.0,"January 29, 1967",Lawton,Oklahoma,University of Oklahoma,University of Oklahoma,13.8
17004,1991.0,Stacey King,PF,F-C,24.0,6-11,211.0,230.0,104.0,136.0,24.0,42.0,208.0,72.0,65.0,419.0,156.0,334.0,0.467,0.467,0.0,2.0,0.0,156.0,332.0,0.47,107.0,152.0,0.7040000000000001,91.0,134.0,76.0,6.0,1198.0,CHI,1967.0,"January 29, 1967",Lawton,Oklahoma,University of Oklahoma,University of Oklahoma,10.2
17005,1992.0,Stacey King,PF,F-C,25.0,6-11,211.0,230.0,104.0,118.0,21.0,25.0,205.0,87.0,77.0,551.0,215.0,425.0,0.506,0.508,2.0,5.0,0.4,213.0,420.0,0.507,119.0,158.0,0.753,76.0,129.0,79.0,12.0,1268.0,CHI,1967.0,"January 29, 1967",Lawton,Oklahoma,University of Oklahoma,University of Oklahoma,13.4
17006,1993.0,Stacey King,C,F-C,26.0,6-11,211.0,230.0,104.0,102.0,26.0,20.0,207.0,105.0,71.0,408.0,160.0,340.0,0.47100000000000003,0.474,2.0,6.0,0.33299999999999996,158.0,334.0,0.473,86.0,122.0,0.705,70.0,128.0,76.0,3.0,1059.0,CHI,1967.0,"January 29, 1967",Lawton,Oklahoma,University of Oklahoma,University of Oklahoma,12.8
17007,1994.0,Stacey King,C,F-C,27.0,6-11,211.0,230.0,104.0,151.0,31.0,42.0,241.0,90.0,58.0,385.0,146.0,341.0,0.428,0.428,0.0,2.0,0.0,146.0,339.0,0.431,93.0,136.0,0.684,83.0,121.0,49.0,30.0,1053.0,TOT,1967.0,"January 29, 1967",Lawton,Oklahoma,University of Oklahoma,University of Oklahoma,11.6
17008,1994.0,Stacey King,C,F-C,27.0,6-11,211.0,230.0,104.0,82.0,18.0,12.0,132.0,50.0,39.0,172.0,68.0,171.0,0.39799999999999996,0.39799999999999996,0.0,2.0,0.0,68.0,169.0,0.402,36.0,53.0,0.679,43.0,64.0,31.0,15.0,537.0,CHI,1967.0,"January 29, 1967",Lawton,Oklahoma,University of Oklahoma,University of Oklahoma,10.4
17009,1994.0,Stacey King,C,F-C,27.0,6-11,211.0,230.0,104.0,69.0,13.0,30.0,109.0,40.0,19.0,213.0,78.0,170.0,0.45899999999999996,0.45899999999999996,0.0,0.0,,78.0,170.0,0.45899999999999996,57.0,83.0,0.687,40.0,57.0,18.0,15.0,516.0,MIN,1967.0,"January 29, 1967",Lawton,Oklahoma,University of Oklahoma,University of Oklahoma,12.9
17010,1995.0,Stacey King,PF,F-C,28.0,6-11,211.0,230.0,104.0,111.0,24.0,20.0,165.0,54.0,26.0,266.0,99.0,212.0,0.467,0.467,0.0,1.0,0.0,99.0,211.0,0.469,68.0,102.0,0.667,64.0,126.0,50.0,10.0,792.0,MIN,1967.0,"January 29, 1967",Lawton,Oklahoma,University of Oklahoma,University of Oklahoma,9.5
17011,1996.0,Stacey King,PF,F-C,29.0,6-11,211.0,230.0,104.0,14.0,7.0,2.0,23.0,9.0,2.0,38.0,17.0,36.0,0.47200000000000003,0.47200000000000003,0.0,0.0,,17.0,36.0,0.47200000000000003,4.0,8.0,0.5,18.0,39.0,15.0,0.0,156.0,MIA,1967.0,"January 29, 1967",Lawton,Oklahoma,University of Oklahoma,University of Oklahoma,2.0
17012,1997.0,Stacey King,C,F-C,30.0,6-11,211.0,230.0,104.0,16.0,2.0,1.0,27.0,11.0,1.0,24.0,11.0,22.0,0.5,0.5,0.0,0.0,,11.0,22.0,0.5,2.0,7.0,0.28600000000000003,6.0,14.0,11.0,0.0,103.0,TOT,1967.0,"January 29, 1967",Lawton,Oklahoma,University of Oklahoma,University of Oklahoma,7.7
17013,1997.0,Stacey King,C,F-C,30.0,6-11,211.0,230.0,104.0,8.0,0.0,1.0,9.0,1.0,1.0,12.0,5.0,7.0,0.7140000000000001,0.7140000000000001,0.0,0.0,,5.0,7.0,0.7140000000000001,2.0,3.0,0.667,1.0,3.0,5.0,0.0,33.0,BOS,1967.0,"January 29, 1967",Lawton,Oklahoma,University of Oklahoma,University of Oklahoma,16.0
17014,1997.0,Stacey King,C,F-C,30.0,6-11,211.0,230.0,104.0,8.0,2.0,0.0,18.0,10.0,0.0,12.0,6.0,15.0,0.4,0.4,0.0,0.0,,6.0,15.0,0.4,0.0,4.0,0.0,5.0,11.0,6.0,0.0,70.0,DAL,1967.0,"January 29, 1967",Lawton,Oklahoma,University of Oklahoma,University of Oklahoma,3.7
17036,1990.0,Stanley Brundy,SF,F,22.0,6-6,198.0,210.0,95.0,11.0,6.0,5.0,26.0,15.0,3.0,37.0,15.0,30.0,0.5,0.5,0.0,0.0,,15.0,30.0,0.5,7.0,18.0,0.389,6.0,24.0,16.0,0.0,128.0,NJN,1967.0,"November 13, 1967",New Orleans,Louisiana,DePaul University,DePaul University,10.1
17038,2016.0,Stanley Johnson,SF,F,19.0,6-7,203.0,245.0,99.0,248.0,55.0,12.0,306.0,58.0,118.0,593.0,225.0,600.0,0.375,0.428,63.0,205.0,0.307,162.0,395.0,0.41,80.0,102.0,0.784,114.0,178.0,73.0,6.0,1687.0,DET,1944.0,"May 29, 1996",Clairton,Pennsylvania,Murray State University,University of Arizona,8.7
17039,2017.0,Stanley Johnson,SF,F,20.0,6-7,203.0,245.0,99.0,153.0,56.0,24.0,189.0,36.0,105.0,339.0,129.0,365.0,0.353,0.415,45.0,154.0,0.292,84.0,211.0,0.39799999999999996,36.0,53.0,0.679,71.0,121.0,77.0,1.0,1371.0,DET,1944.0,"May 29, 1996",Clairton,Pennsylvania,Murray State University,University of Arizona,7.2
17048,1987.0,Steffond Johnson,PF,F,24.0,6-8,203.0,240.0,99.0,28.0,9.0,2.0,43.0,15.0,5.0,74.0,27.0,64.0,0.42200000000000004,0.42200000000000004,0.0,3.0,0.0,27.0,61.0,0.44299999999999995,20.0,38.0,0.526,18.0,55.0,29.0,0.0,234.0,LAC,1944.0,"November 4, 1962",Clairton,Pennsylvania,Murray State University,San Diego State University,4.7
17049,2008.0,Stephane Lasme,PF-SF,F,25.0,6-8,203.0,215.0,97.0,27.0,13.0,22.0,53.0,26.0,3.0,83.0,32.0,71.0,0.451,0.451,0.0,0.0,,32.0,71.0,0.451,19.0,32.0,0.594,15.0,35.0,16.0,4.0,303.0,TOT,1982.0,"December 17, 1982",Port-Gentil,Gabon,University of Massachusetts Amherst,University of Massachusetts Amherst,11.7
17050,2008.0,Stephane Lasme,SF,F,25.0,6-8,203.0,215.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,GSW,1982.0,"December 17, 1982",Port-Gentil,Gabon,University of Massachusetts Amherst,University of Massachusetts Amherst,
17051,2008.0,Stephane Lasme,PF,F,25.0,6-8,203.0,215.0,97.0,27.0,13.0,22.0,53.0,26.0,3.0,83.0,32.0,71.0,0.451,0.451,0.0,0.0,,32.0,71.0,0.451,19.0,32.0,0.594,15.0,35.0,15.0,4.0,303.0,MIA,1982.0,"December 17, 1982",Port-Gentil,Gabon,University of Massachusetts Amherst,University of Massachusetts Amherst,11.7
17069,1993.0,Stephen Howard,SF,F,22.0,6-9,206.0,225.0,102.0,34.0,15.0,12.0,60.0,26.0,10.0,104.0,35.0,93.0,0.376,0.376,0.0,0.0,,35.0,93.0,0.376,34.0,53.0,0.642,23.0,58.0,49.0,0.0,260.0,UTA,1970.0,"July 15, 1970",Dallas,Texas,DePaul University,DePaul University,9.8
17070,1994.0,Stephen Howard,SF,F,23.0,6-9,206.0,225.0,102.0,6.0,1.0,3.0,16.0,10.0,1.0,31.0,10.0,17.0,0.588,0.588,0.0,0.0,,10.0,17.0,0.588,11.0,16.0,0.688,6.0,13.0,9.0,0.0,53.0,UTA,1970.0,"July 15, 1970",Dallas,Texas,DePaul University,DePaul University,19.4
17071,1997.0,Stephen Howard,SF,F,26.0,6-9,206.0,225.0,102.0,56.0,19.0,12.0,85.0,29.0,11.0,176.0,62.0,108.0,0.574,0.574,0.0,0.0,,62.0,108.0,0.574,52.0,81.0,0.642,25.0,62.0,49.0,0.0,418.0,TOT,1970.0,"July 15, 1970",Dallas,Texas,DePaul University,DePaul University,16.0
17072,1997.0,Stephen Howard,SF,F,26.0,6-9,206.0,225.0,102.0,5.0,8.0,2.0,9.0,4.0,1.0,26.0,7.0,12.0,0.583,0.583,0.0,0.0,,7.0,12.0,0.583,12.0,14.0,0.857,5.0,7.0,7.0,0.0,69.0,SAS,1970.0,"July 15, 1970",Dallas,Texas,DePaul University,DePaul University,19.5
17073,1997.0,Stephen Howard,SF,F,26.0,6-9,206.0,225.0,102.0,51.0,11.0,10.0,76.0,25.0,10.0,150.0,55.0,96.0,0.573,0.573,0.0,0.0,,55.0,96.0,0.573,40.0,67.0,0.597,20.0,55.0,42.0,0.0,349.0,UTA,1970.0,"July 15, 1970",Dallas,Texas,DePaul University,DePaul University,15.4
17074,1998.0,Stephen Howard,SF,F,27.0,6-9,206.0,225.0,102.0,6.0,3.0,1.0,12.0,6.0,3.0,25.0,8.0,21.0,0.381,0.381,0.0,0.0,,8.0,21.0,0.381,9.0,18.0,0.5,6.0,13.0,13.0,0.0,53.0,SEA,1970.0,"July 15, 1970",Dallas,Texas,DePaul University,DePaul University,9.8
17075,2001.0,Stephen Jackson,SF,F-G,22.0,6-8,190.0,218.0,83.0,167.0,86.0,14.0,208.0,41.0,140.0,635.0,243.0,572.0,0.425,0.47,52.0,155.0,0.335,191.0,417.0,0.45799999999999996,97.0,135.0,0.7190000000000001,130.0,166.0,77.0,40.0,1660.0,NJN,1970.0,"April 5, 1978",Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,12.1
17076,2002.0,Stephen Jackson,SF,F-G,23.0,6-8,190.0,218.0,83.0,23.0,15.0,3.0,26.0,3.0,11.0,89.0,34.0,91.0,0.374,0.423,9.0,36.0,0.25,25.0,55.0,0.455,12.0,17.0,0.706,23.0,29.0,23.0,1.0,227.0,SAS,1970.0,"April 5, 1978",Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,7.9
17077,2003.0,Stephen Jackson,SG,F-G,24.0,6-8,190.0,218.0,83.0,220.0,125.0,30.0,286.0,66.0,183.0,946.0,356.0,818.0,0.435,0.493,95.0,297.0,0.32,261.0,521.0,0.501,139.0,183.0,0.76,176.0,202.0,80.0,58.0,2254.0,SAS,1970.0,"April 5, 1978",Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,14.5
17078,2004.0,Stephen Jackson,SF,F-G,25.0,6-8,190.0,218.0,83.0,273.0,142.0,20.0,370.0,97.0,244.0,1450.0,536.0,1261.0,0.425,0.483,145.0,427.0,0.34,391.0,834.0,0.469,233.0,297.0,0.785,223.0,216.0,80.0,78.0,2940.0,ATL,1970.0,"April 5, 1978",Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,16.1
17079,2005.0,Stephen Jackson,SF,F-G,26.0,6-8,190.0,218.0,83.0,206.0,64.0,14.0,250.0,44.0,119.0,953.0,330.0,819.0,0.40299999999999997,0.466,103.0,286.0,0.36,227.0,533.0,0.426,190.0,229.0,0.83,123.0,154.0,51.0,49.0,1806.0,IND,1970.0,"April 5, 1978",Tuskegee,Alabama,University of Alabama at Birmingham,Butler County Community College,15.9
