,Year,Player,Year Position,Career Position,Age,Ht:ins,Ht:cm,Wt:lbs,Wt:kgs,DRB,STL,BLK,TRB,ORB,AST,PTS,FG,FGA,FG%,eFG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TOV,Personal Fouls,Games Played,Games Started,Minutes Per Seasom,Team,YearBorn,DOB,Birth State,Birth City,collage,college,Player Rating
17105,2001.0,Stephon Marbury,PG,G,23.0,6-2,188.0,180.0,81.0,152.0,79.0,5.0,205.0,53.0,506.0,1598.0,563.0,1277.0,0.441,0.484,110.0,335.0,0.32799999999999996,453.0,942.0,0.48100000000000004,362.0,458.0,0.79,197.0,150.0,67.0,67.0,2557.0,NJN,1977.0,"February 20, 1977",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,22.7
17106,2002.0,Stephon Marbury,PG,G,24.0,6-2,188.0,180.0,81.0,191.0,77.0,13.0,266.0,75.0,666.0,1674.0,625.0,1413.0,0.442,0.467,71.0,248.0,0.28600000000000003,554.0,1165.0,0.47600000000000003,353.0,452.0,0.7809999999999999,284.0,186.0,82.0,80.0,3187.0,PHO,1977.0,"February 20, 1977",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,18.1
17107,2003.0,Stephon Marbury,PG,G,25.0,6-2,188.0,180.0,81.0,210.0,108.0,20.0,263.0,53.0,654.0,1806.0,671.0,1530.0,0.439,0.46799999999999997,89.0,296.0,0.301,582.0,1234.0,0.47200000000000003,375.0,467.0,0.8029999999999999,263.0,200.0,81.0,81.0,3240.0,PHO,1977.0,"February 20, 1977",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,20.1
17108,2004.0,Stephon Marbury,PG,G,26.0,6-2,188.0,180.0,81.0,205.0,129.0,9.0,263.0,58.0,719.0,1639.0,598.0,1386.0,0.431,0.46299999999999997,87.0,274.0,0.318,511.0,1112.0,0.46,356.0,436.0,0.8170000000000001,249.0,172.0,81.0,81.0,3254.0,TOT,1977.0,"February 20, 1977",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,20.4
17109,2004.0,Stephon Marbury,PG,G,26.0,6-2,188.0,180.0,81.0,98.0,64.0,5.0,117.0,19.0,281.0,708.0,262.0,606.0,0.43200000000000005,0.46299999999999997,37.0,118.0,0.314,225.0,488.0,0.461,147.0,185.0,0.795,97.0,74.0,34.0,34.0,1415.0,PHO,1977.0,"February 20, 1977",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,19.9
17110,2004.0,Stephon Marbury,PG,G,26.0,6-2,188.0,180.0,81.0,107.0,65.0,4.0,146.0,39.0,438.0,931.0,336.0,780.0,0.431,0.46299999999999997,50.0,156.0,0.321,286.0,624.0,0.45799999999999996,209.0,251.0,0.833,152.0,98.0,47.0,47.0,1839.0,NYK,1977.0,"February 20, 1977",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,20.9
17111,2005.0,Stephon Marbury,PG,G,27.0,6-2,188.0,180.0,81.0,198.0,122.0,6.0,248.0,50.0,668.0,1781.0,604.0,1308.0,0.462,0.506,115.0,325.0,0.354,489.0,983.0,0.49700000000000005,458.0,549.0,0.8340000000000001,233.0,186.0,82.0,82.0,3281.0,NYK,1977.0,"February 20, 1977",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,21.9
17112,2006.0,Stephon Marbury,PG,G,28.0,6-2,188.0,180.0,81.0,150.0,63.0,4.0,175.0,25.0,382.0,977.0,349.0,774.0,0.451,0.47200000000000003,33.0,104.0,0.317,316.0,670.0,0.47200000000000003,246.0,326.0,0.755,157.0,143.0,60.0,60.0,2193.0,NYK,1977.0,"February 20, 1977",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,16.4
17113,2007.0,Stephon Marbury,PG,G,29.0,6-2,188.0,180.0,81.0,177.0,71.0,10.0,213.0,36.0,403.0,1210.0,395.0,952.0,0.415,0.48,123.0,345.0,0.35700000000000004,272.0,607.0,0.44799999999999995,297.0,386.0,0.769,179.0,185.0,74.0,74.0,2748.0,NYK,1977.0,"February 20, 1977",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,15.3
17114,2008.0,Stephon Marbury,PG,G,30.0,6-2,188.0,180.0,81.0,42.0,21.0,2.0,59.0,17.0,113.0,333.0,111.0,265.0,0.419,0.47200000000000003,28.0,74.0,0.37799999999999995,83.0,191.0,0.435,83.0,116.0,0.716,48.0,57.0,24.0,19.0,805.0,NYK,1977.0,"February 20, 1977",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,13.8
17115,2009.0,Stephon Marbury,PG,G,31.0,6-2,188.0,180.0,81.0,26.0,10.0,3.0,28.0,2.0,75.0,88.0,38.0,111.0,0.342,0.369,6.0,25.0,0.24,32.0,86.0,0.37200000000000005,6.0,13.0,0.462,37.0,34.0,23.0,4.0,414.0,BOS,1977.0,"February 20, 1977",Brooklyn,New York,Georgia Institute of Technology,Georgia Institute of Technology,4.4
17116,1988.0,Steve Alford,PG,G,23.0,6-2,188.0,183.0,83.0,20.0,17.0,3.0,23.0,3.0,23.0,59.0,21.0,55.0,0.382,0.391,1.0,8.0,0.125,20.0,47.0,0.426,16.0,17.0,0.941,12.0,23.0,28.0,0.0,197.0,DAL,1964.0,"November 23, 1964",Franklin,Indiana,Indiana University,Indiana University,11.6
17117,1989.0,Steve Alford,PG,G,24.0,6-2,188.0,183.0,83.0,62.0,45.0,3.0,72.0,10.0,92.0,366.0,148.0,324.0,0.457,0.488,20.0,55.0,0.364,128.0,269.0,0.47600000000000003,50.0,61.0,0.82,45.0,57.0,66.0,3.0,906.0,TOT,1964.0,"November 23, 1964",Franklin,Indiana,Indiana University,Indiana University,11.9
17118,1989.0,Steve Alford,PG,G,24.0,6-2,188.0,183.0,83.0,3.0,1.0,0.0,3.0,0.0,9.0,7.0,3.0,11.0,0.273,0.273,0.0,2.0,0.0,3.0,9.0,0.33299999999999996,1.0,2.0,0.5,1.0,3.0,9.0,0.0,38.0,DAL,1964.0,"November 23, 1964",Franklin,Indiana,Indiana University,Indiana University,7.2
17119,1989.0,Steve Alford,PG,G,24.0,6-2,188.0,183.0,83.0,59.0,44.0,3.0,69.0,10.0,83.0,359.0,145.0,313.0,0.46299999999999997,0.495,20.0,53.0,0.377,125.0,260.0,0.48100000000000004,49.0,59.0,0.831,44.0,54.0,57.0,3.0,868.0,GSW,1964.0,"November 23, 1964",Franklin,Indiana,Indiana University,Indiana University,12.1
17120,1990.0,Steve Alford,PG,G,25.0,6-2,188.0,183.0,83.0,23.0,15.0,3.0,25.0,2.0,39.0,168.0,63.0,138.0,0.457,0.48200000000000004,7.0,22.0,0.318,56.0,116.0,0.483,35.0,37.0,0.946,16.0,22.0,41.0,0.0,302.0,DAL,1964.0,"November 23, 1964",Franklin,Indiana,Indiana University,Indiana University,18.7
17121,1991.0,Steve Alford,PG,G,26.0,6-2,188.0,183.0,83.0,14.0,8.0,1.0,24.0,10.0,22.0,151.0,59.0,117.0,0.504,0.534,7.0,23.0,0.304,52.0,94.0,0.5529999999999999,26.0,31.0,0.8390000000000001,16.0,11.0,34.0,0.0,236.0,DAL,1964.0,"November 23, 1964",Franklin,Indiana,Indiana University,Indiana University,20.5
17122,1992.0,Steve Bardo,SG,G,23.0,6-5,196.0,190.0,86.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,SAS,1968.0,"April 5, 1968",Henderson,Kentucky,University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,32.3
17123,1993.0,Steve Bardo,SG,G,24.0,6-5,196.0,190.0,86.0,27.0,8.0,3.0,37.0,10.0,29.0,51.0,19.0,62.0,0.306,0.315,1.0,6.0,0.16699999999999998,18.0,56.0,0.321,12.0,17.0,0.706,17.0,28.0,23.0,0.0,175.0,DAL,1968.0,"April 5, 1968",Henderson,Kentucky,University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,7.7
17124,1996.0,Steve Bardo,SG,G,27.0,6-5,196.0,190.0,86.0,20.0,4.0,1.0,22.0,2.0,15.0,22.0,9.0,23.0,0.391,0.391,0.0,4.0,0.0,9.0,19.0,0.474,4.0,6.0,0.667,5.0,17.0,9.0,0.0,123.0,DET,1968.0,"April 5, 1968",Henderson,Kentucky,University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,8.4
17125,2004.0,Steve Blake,PG,G,23.0,6-3,190.0,172.0,78.0,99.0,57.0,7.0,117.0,18.0,209.0,444.0,157.0,407.0,0.386,0.478,75.0,202.0,0.371,82.0,205.0,0.4,55.0,67.0,0.821,128.0,100.0,75.0,14.0,1392.0,WAS,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,10.9
17126,2005.0,Steve Blake,PG,G,24.0,6-3,190.0,172.0,78.0,53.0,13.0,0.0,71.0,18.0,69.0,191.0,61.0,186.0,0.32799999999999996,0.425,36.0,93.0,0.387,25.0,93.0,0.26899999999999996,33.0,41.0,0.805,39.0,47.0,44.0,1.0,648.0,WAS,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,8.4
17127,2006.0,Steve Blake,PG,G,25.0,6-3,190.0,172.0,78.0,120.0,42.0,5.0,146.0,26.0,306.0,560.0,206.0,470.0,0.43799999999999994,0.519,76.0,184.0,0.413,130.0,286.0,0.455,72.0,91.0,0.7909999999999999,83.0,107.0,68.0,57.0,1781.0,POR,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,14.5
17128,2007.0,Steve Blake,PG,G,26.0,6-3,190.0,172.0,78.0,148.0,61.0,8.0,169.0,21.0,408.0,528.0,209.0,509.0,0.41100000000000003,0.47600000000000003,67.0,208.0,0.322,142.0,301.0,0.47200000000000003,43.0,64.0,0.672,129.0,121.0,82.0,42.0,2225.0,TOT,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,9.9
17129,2007.0,Steve Blake,PG,G,26.0,6-3,190.0,172.0,78.0,38.0,10.0,3.0,45.0,7.0,84.0,120.0,45.0,129.0,0.349,0.42200000000000004,19.0,68.0,0.27899999999999997,26.0,61.0,0.426,11.0,20.0,0.55,28.0,49.0,33.0,2.0,583.0,MIL,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,6.8
17130,2007.0,Steve Blake,PG,G,26.0,6-3,190.0,172.0,78.0,110.0,51.0,5.0,124.0,14.0,324.0,408.0,164.0,380.0,0.43200000000000005,0.495,48.0,140.0,0.34299999999999997,116.0,240.0,0.483,32.0,44.0,0.727,101.0,72.0,49.0,40.0,1642.0,DEN,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,11.0
17131,2008.0,Steve Blake,PG,G,27.0,6-3,190.0,172.0,78.0,164.0,55.0,4.0,195.0,31.0,413.0,692.0,261.0,640.0,0.408,0.502,121.0,298.0,0.406,140.0,342.0,0.409,49.0,64.0,0.7659999999999999,113.0,133.0,81.0,78.0,2424.0,POR,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,12.0
17132,2009.0,Steve Blake,PG,G,28.0,6-3,190.0,172.0,78.0,145.0,69.0,4.0,173.0,28.0,348.0,757.0,277.0,647.0,0.428,0.536,140.0,328.0,0.42700000000000005,137.0,319.0,0.429,63.0,75.0,0.84,108.0,126.0,69.0,69.0,2188.0,POR,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,14.4
17133,2010.0,Steve Blake,PG,G,29.0,6-3,190.0,172.0,78.0,166.0,58.0,6.0,187.0,21.0,380.0,586.0,217.0,522.0,0.41600000000000004,0.527,116.0,294.0,0.395,101.0,228.0,0.44299999999999995,36.0,48.0,0.75,128.0,123.0,80.0,38.0,2159.0,TOT,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,11.6
17134,2010.0,Steve Blake,PG,G,29.0,6-3,190.0,172.0,78.0,103.0,37.0,2.0,118.0,15.0,203.0,388.0,143.0,355.0,0.40299999999999997,0.513,78.0,207.0,0.377,65.0,148.0,0.439,24.0,32.0,0.75,65.0,84.0,51.0,28.0,1397.0,POR,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,11.2
17135,2010.0,Steve Blake,PG,G,29.0,6-3,190.0,172.0,78.0,63.0,21.0,4.0,69.0,6.0,177.0,198.0,74.0,167.0,0.44299999999999995,0.557,38.0,87.0,0.43700000000000006,36.0,80.0,0.45,12.0,16.0,0.75,63.0,39.0,29.0,10.0,762.0,LAC,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,12.3
17136,2011.0,Steve Blake,PG,G,30.0,6-3,190.0,172.0,78.0,137.0,40.0,3.0,156.0,19.0,170.0,319.0,110.0,306.0,0.359,0.479,73.0,193.0,0.37799999999999995,37.0,113.0,0.327,26.0,30.0,0.867,73.0,99.0,79.0,0.0,1581.0,LAL,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,7.5
17137,2012.0,Steve Blake,PG,G,31.0,6-3,190.0,172.0,78.0,76.0,39.0,2.0,85.0,9.0,175.0,276.0,101.0,268.0,0.377,0.47600000000000003,53.0,158.0,0.335,48.0,110.0,0.436,21.0,27.0,0.778,72.0,75.0,53.0,5.0,1237.0,LAL,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,8.5
17138,2013.0,Steve Blake,PG,G,32.0,6-3,190.0,172.0,78.0,111.0,34.0,6.0,132.0,21.0,173.0,327.0,114.0,270.0,0.42200000000000004,0.556,72.0,171.0,0.42100000000000004,42.0,99.0,0.424,27.0,35.0,0.7709999999999999,62.0,83.0,45.0,13.0,1175.0,LAL,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,11.7
17139,2014.0,Steve Blake,PG,G,33.0,6-3,190.0,172.0,78.0,146.0,54.0,8.0,159.0,13.0,307.0,378.0,133.0,353.0,0.377,0.489,79.0,210.0,0.376,54.0,143.0,0.37799999999999995,33.0,43.0,0.767,102.0,85.0,55.0,28.0,1498.0,TOT,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,11.0
17140,2014.0,Steve Blake,PG,G,33.0,6-3,190.0,172.0,78.0,95.0,34.0,2.0,103.0,8.0,205.0,256.0,88.0,233.0,0.37799999999999995,0.489,52.0,131.0,0.397,36.0,102.0,0.353,28.0,35.0,0.8,71.0,49.0,27.0,27.0,891.0,LAL,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,12.1
17141,2014.0,Steve Blake,PG,G,33.0,6-3,190.0,172.0,78.0,51.0,20.0,6.0,56.0,5.0,102.0,122.0,45.0,120.0,0.375,0.488,27.0,79.0,0.342,18.0,41.0,0.439,5.0,8.0,0.625,31.0,36.0,28.0,1.0,607.0,GSW,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,9.4
17142,2015.0,Steve Blake,PG,G,34.0,6-3,190.0,172.0,78.0,121.0,41.0,5.0,137.0,16.0,288.0,350.0,122.0,327.0,0.373,0.491,77.0,219.0,0.35200000000000004,45.0,108.0,0.41700000000000004,29.0,41.0,0.7070000000000001,104.0,118.0,81.0,0.0,1529.0,POR,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,9.5
17143,2016.0,Steve Blake,PG,G,35.0,6-3,190.0,172.0,78.0,80.0,24.0,5.0,89.0,9.0,200.0,254.0,93.0,240.0,0.38799999999999996,0.496,52.0,151.0,0.344,41.0,89.0,0.461,16.0,20.0,0.8,81.0,70.0,58.0,2.0,986.0,DET,1980.0,"February 26, 1980",Hollywood,Florida,University of Maryland,University of Maryland,9.8
17147,1990.0,Steve Bucknall,SG,G,23.0,6-6,198.0,215.0,97.0,2.0,2.0,1.0,7.0,5.0,10.0,23.0,9.0,33.0,0.273,0.273,0.0,1.0,0.0,9.0,32.0,0.281,5.0,6.0,0.833,11.0,10.0,18.0,0.0,75.0,LAL,1966.0,"March 17, 1966",London,United Kingdom,University of North Carolina,University of North Carolina,0.0
17148,1985.0,Steve Burtt,SG,G,22.0,6-2,188.0,185.0,83.0,18.0,21.0,4.0,28.0,10.0,20.0,197.0,72.0,188.0,0.38299999999999995,0.38299999999999995,0.0,1.0,0.0,72.0,187.0,0.385,53.0,77.0,0.688,33.0,76.0,47.0,0.0,418.0,GSW,1962.0,"November 5, 1962",New York,New York,Iona College,Iona College,7.4
17149,1988.0,Steve Burtt,SG,G,25.0,6-2,188.0,185.0,83.0,21.0,10.0,5.0,27.0,6.0,38.0,171.0,62.0,138.0,0.449,0.449,0.0,4.0,0.0,62.0,134.0,0.46299999999999997,47.0,69.0,0.6809999999999999,40.0,56.0,19.0,0.0,312.0,LAC,1962.0,"November 5, 1962",New York,New York,Iona College,Iona College,10.2
17150,1992.0,Steve Burtt,SG,G,29.0,6-2,188.0,185.0,83.0,24.0,16.0,4.0,34.0,10.0,59.0,187.0,74.0,160.0,0.46299999999999997,0.466,1.0,6.0,0.16699999999999998,73.0,154.0,0.474,38.0,54.0,0.7040000000000001,33.0,58.0,31.0,2.0,356.0,PHO,1962.0,"November 5, 1962",New York,New York,Iona College,Iona College,13.4
17151,1993.0,Steve Burtt,SG,G,30.0,6-2,188.0,185.0,83.0,1.0,2.0,0.0,3.0,2.0,6.0,29.0,10.0,26.0,0.385,0.40399999999999997,1.0,3.0,0.33299999999999996,9.0,23.0,0.391,8.0,10.0,0.8,4.0,5.0,4.0,0.0,35.0,WSB,1962.0,"November 5, 1962",New York,New York,Iona College,Iona College,18.5
17152,1985.0,Steve Colter,PG,G,22.0,6-3,190.0,165.0,74.0,110.0,75.0,9.0,150.0,40.0,243.0,556.0,216.0,477.0,0.45299999999999996,0.48,26.0,74.0,0.35100000000000003,190.0,403.0,0.47100000000000003,98.0,130.0,0.754,112.0,142.0,78.0,22.0,1462.0,POR,1962.0,"July 24, 1962",Phoenix,Arizona,New Mexico State University,New Mexico State University,12.5
17153,1986.0,Steve Colter,PG,G,23.0,6-3,190.0,165.0,74.0,136.0,113.0,10.0,177.0,41.0,257.0,706.0,272.0,597.0,0.456,0.478,27.0,83.0,0.325,245.0,514.0,0.47700000000000004,135.0,164.0,0.823,115.0,188.0,81.0,51.0,1868.0,POR,1962.0,"July 24, 1962",Phoenix,Arizona,New Mexico State University,New Mexico State University,12.7
17154,1987.0,Steve Colter,PG,G,24.0,6-3,190.0,165.0,74.0,85.0,56.0,12.0,108.0,23.0,210.0,424.0,169.0,397.0,0.426,0.431,4.0,17.0,0.235,165.0,380.0,0.434,82.0,107.0,0.7659999999999999,70.0,99.0,70.0,31.0,1322.0,TOT,1962.0,"July 24, 1962",Phoenix,Arizona,New Mexico State University,New Mexico State University,11.6
17155,1987.0,Steve Colter,PG,G,24.0,6-3,190.0,165.0,74.0,33.0,19.0,6.0,42.0,9.0,94.0,131.0,49.0,142.0,0.345,0.345,0.0,9.0,0.0,49.0,133.0,0.368,33.0,39.0,0.846,32.0,38.0,27.0,18.0,473.0,CHI,1962.0,"July 24, 1962",Phoenix,Arizona,New Mexico State University,New Mexico State University,9.8
17156,1987.0,Steve Colter,PG,G,24.0,6-3,190.0,165.0,74.0,52.0,37.0,6.0,66.0,14.0,116.0,293.0,120.0,255.0,0.47100000000000003,0.478,4.0,8.0,0.5,116.0,247.0,0.47,49.0,68.0,0.721,38.0,61.0,43.0,13.0,849.0,PHI,1962.0,"July 24, 1962",Phoenix,Arizona,New Mexico State University,New Mexico State University,12.6
17157,1988.0,Steve Colter,PG,G,25.0,6-3,190.0,165.0,74.0,115.0,62.0,14.0,173.0,58.0,261.0,484.0,203.0,441.0,0.46,0.46399999999999997,3.0,10.0,0.3,200.0,431.0,0.46399999999999997,75.0,95.0,0.789,88.0,132.0,68.0,53.0,1513.0,TOT,1962.0,"July 24, 1962",Phoenix,Arizona,New Mexico State University,New Mexico State University,12.8
17158,1988.0,Steve Colter,PG,G,25.0,6-3,190.0,165.0,74.0,11.0,6.0,0.0,18.0,7.0,26.0,37.0,15.0,40.0,0.375,0.375,0.0,0.0,,15.0,40.0,0.375,7.0,9.0,0.778,11.0,20.0,12.0,0.0,152.0,PHI,1962.0,"July 24, 1962",Phoenix,Arizona,New Mexico State University,New Mexico State University,8.1
17159,1988.0,Steve Colter,PG,G,25.0,6-3,190.0,165.0,74.0,104.0,56.0,14.0,155.0,51.0,235.0,447.0,188.0,401.0,0.469,0.473,3.0,10.0,0.3,185.0,391.0,0.473,68.0,86.0,0.7909999999999999,77.0,112.0,56.0,53.0,1361.0,WSB,1962.0,"July 24, 1962",Phoenix,Arizona,New Mexico State University,New Mexico State University,13.4
17160,1989.0,Steve Colter,PG,G,26.0,6-3,190.0,165.0,74.0,120.0,69.0,14.0,182.0,62.0,225.0,534.0,203.0,457.0,0.444,0.447,3.0,25.0,0.12,200.0,432.0,0.46299999999999997,125.0,167.0,0.7490000000000001,64.0,158.0,80.0,5.0,1425.0,WSB,1962.0,"July 24, 1962",Phoenix,Arizona,New Mexico State University,New Mexico State University,14.1
17161,1990.0,Steve Colter,PG,G,27.0,6-3,190.0,165.0,74.0,121.0,47.0,10.0,176.0,55.0,148.0,361.0,142.0,297.0,0.478,0.478,0.0,5.0,0.0,142.0,292.0,0.486,77.0,95.0,0.8109999999999999,38.0,98.0,73.0,1.0,977.0,WSB,1962.0,"July 24, 1962",Phoenix,Arizona,New Mexico State University,New Mexico State University,15.9
17162,1991.0,Steve Colter,PG,G,28.0,6-3,190.0,165.0,74.0,21.0,11.0,1.0,26.0,5.0,37.0,58.0,23.0,56.0,0.41100000000000003,0.455,5.0,14.0,0.35700000000000004,18.0,42.0,0.429,7.0,10.0,0.7,11.0,27.0,19.0,0.0,251.0,SAC,1962.0,"July 24, 1962",Phoenix,Arizona,New Mexico State University,New Mexico State University,9.5
17163,1995.0,Steve Colter,PG,G,32.0,6-3,190.0,165.0,74.0,46.0,30.0,6.0,59.0,13.0,101.0,196.0,67.0,169.0,0.396,0.42,8.0,35.0,0.22899999999999998,59.0,134.0,0.44,54.0,71.0,0.7609999999999999,36.0,53.0,57.0,7.0,752.0,CLE,1962.0,"July 24, 1962",Phoenix,Arizona,New Mexico State University,New Mexico State University,11.3
17166,2000.0,Steve Francis,PG,G,22.0,6-3,190.0,195.0,88.0,257.0,118.0,29.0,409.0,152.0,507.0,1388.0,497.0,1117.0,0.445,0.493,107.0,310.0,0.345,390.0,807.0,0.483,287.0,365.0,0.7859999999999999,306.0,231.0,77.0,77.0,2776.0,HOU,1977.0,"February 21, 1977",Silver Spring,Maryland,University of Maryland,University of Maryland,18.4
17167,2001.0,Steve Francis,PG,G,23.0,6-3,190.0,195.0,88.0,363.0,141.0,31.0,553.0,190.0,517.0,1591.0,550.0,1219.0,0.451,0.506,133.0,336.0,0.396,417.0,883.0,0.47200000000000003,358.0,438.0,0.8170000000000001,265.0,274.0,80.0,79.0,3194.0,HOU,1977.0,"February 21, 1977",Silver Spring,Maryland,University of Maryland,University of Maryland,21.6
17168,2002.0,Steve Francis,PG,G,24.0,6-3,190.0,195.0,88.0,299.0,71.0,25.0,401.0,102.0,362.0,1234.0,420.0,1007.0,0.41700000000000004,0.451,68.0,210.0,0.324,352.0,797.0,0.442,326.0,422.0,0.773,221.0,172.0,57.0,56.0,2343.0,HOU,1977.0,"February 21, 1977",Silver Spring,Maryland,University of Maryland,University of Maryland,19.1
17169,2003.0,Steve Francis,PG,G,25.0,6-3,190.0,195.0,88.0,340.0,141.0,41.0,499.0,159.0,502.0,1703.0,571.0,1312.0,0.435,0.46799999999999997,85.0,240.0,0.354,486.0,1072.0,0.45299999999999996,476.0,595.0,0.8,299.0,251.0,81.0,81.0,3318.0,HOU,1977.0,"February 21, 1977",Silver Spring,Maryland,University of Maryland,University of Maryland,20.6
17170,2004.0,Steve Francis,PG,G,26.0,6-3,190.0,195.0,88.0,317.0,139.0,35.0,433.0,116.0,493.0,1310.0,450.0,1117.0,0.40299999999999997,0.436,73.0,250.0,0.292,377.0,867.0,0.435,337.0,435.0,0.775,294.0,257.0,79.0,79.0,3194.0,HOU,1977.0,"February 21, 1977",Silver Spring,Maryland,University of Maryland,University of Maryland,15.8
17171,2005.0,Steve Francis,PG,G,27.0,6-3,190.0,195.0,88.0,324.0,112.0,28.0,450.0,126.0,547.0,1663.0,563.0,1330.0,0.423,0.43799999999999994,38.0,127.0,0.299,525.0,1203.0,0.436,499.0,606.0,0.823,317.0,273.0,78.0,78.0,2978.0,ORL,1977.0,"February 21, 1977",Silver Spring,Maryland,University of Maryland,University of Maryland,18.9
17172,2006.0,Steve Francis,PG-SG,G,28.0,6-3,190.0,195.0,88.0,216.0,74.0,17.0,290.0,74.0,345.0,1005.0,333.0,765.0,0.435,0.452,25.0,83.0,0.301,308.0,682.0,0.452,314.0,399.0,0.787,214.0,204.0,70.0,60.0,2393.0,TOT,1977.0,"February 21, 1977",Silver Spring,Maryland,University of Maryland,University of Maryland,15.2
17173,2006.0,Steve Francis,PG,G,28.0,6-3,190.0,195.0,88.0,159.0,51.0,11.0,219.0,60.0,262.0,747.0,249.0,575.0,0.433,0.449,18.0,70.0,0.257,231.0,505.0,0.457,231.0,290.0,0.797,156.0,142.0,46.0,45.0,1734.0,ORL,1977.0,"February 21, 1977",Silver Spring,Maryland,University of Maryland,University of Maryland,15.9
17174,2006.0,Steve Francis,SG,G,28.0,6-3,190.0,195.0,88.0,57.0,23.0,6.0,71.0,14.0,83.0,258.0,84.0,190.0,0.442,0.461,7.0,13.0,0.5379999999999999,77.0,177.0,0.435,83.0,109.0,0.7609999999999999,58.0,62.0,24.0,15.0,659.0,NYK,1977.0,"February 21, 1977",Silver Spring,Maryland,University of Maryland,University of Maryland,13.4
17175,2007.0,Steve Francis,SG,G,29.0,6-3,190.0,195.0,88.0,124.0,41.0,12.0,157.0,33.0,170.0,497.0,140.0,343.0,0.408,0.469,42.0,111.0,0.37799999999999995,98.0,232.0,0.42200000000000004,175.0,211.0,0.8290000000000001,100.0,126.0,44.0,30.0,1237.0,NYK,1977.0,"February 21, 1977",Silver Spring,Maryland,University of Maryland,University of Maryland,15.1
17176,2008.0,Steve Francis,PG,G,30.0,6-3,190.0,195.0,88.0,15.0,9.0,5.0,23.0,8.0,30.0,55.0,19.0,57.0,0.33299999999999996,0.368,4.0,17.0,0.235,15.0,40.0,0.375,13.0,23.0,0.565,14.0,25.0,10.0,3.0,199.0,HOU,1977.0,"February 21, 1977",Silver Spring,Maryland,University of Maryland,University of Maryland,9.1
17185,1986.0,Steve Harris,SG,G,22.0,6-5,196.0,195.0,88.0,32.0,21.0,4.0,57.0,25.0,50.0,257.0,103.0,233.0,0.442,0.444,1.0,5.0,0.2,102.0,228.0,0.447,50.0,54.0,0.9259999999999999,34.0,55.0,57.0,0.0,482.0,HOU,1963.0,"October 15, 1963",Kansas City,Missouri,University of Tulsa,University of Tulsa,14.0
17186,1987.0,Steve Harris,SG,G,23.0,6-5,196.0,195.0,88.0,99.0,37.0,16.0,170.0,71.0,100.0,613.0,251.0,599.0,0.419,0.419,0.0,8.0,0.0,251.0,591.0,0.425,111.0,130.0,0.8540000000000001,74.0,111.0,74.0,3.0,1174.0,HOU,1963.0,"October 15, 1963",Kansas City,Missouri,University of Tulsa,University of Tulsa,12.9
